Time,MSD
4.138276553106212674e+00,1.049999848900310877e-11
4.148296593186372228e+00,1.049999854496792274e-11
4.158316633266532669e+00,1.049999859885989479e-11
4.168336673346693111e+00,1.049999865075579763e-11
4.178356713426853553e+00,1.049999870072956214e-11
4.188376753507013994e+00,1.049999874885238078e-11
4.198396793587174436e+00,1.049999879519281100e-11
4.208416833667334878e+00,1.049999883981686890e-11
4.218436873747494431e+00,1.049999888278812463e-11
4.228456913827654873e+00,1.049999892416779761e-11
4.238476953907815314e+00,1.049999896401483579e-11
4.248496993987975756e+00,1.049999900238600603e-11
4.258517034068136198e+00,1.049999903933597012e-11
4.268537074148296639e+00,1.049999907491737197e-11
4.278557114228457081e+00,1.049999910918089577e-11
4.288577154308616635e+00,1.049999914217535487e-11
4.298597194388777076e+00,1.049999917394775479e-11
4.308617234468937518e+00,1.049999920454335781e-11
4.318637274549097960e+00,1.049999923400575246e-11
4.328657314629258401e+00,1.049999926237690687e-11
4.338677354709418843e+00,1.049999928969724140e-11
4.348697394789579285e+00,1.049999931600567555e-11
4.358717434869739726e+00,1.049999934133968931e-11
4.368737474949899280e+00,1.049999936573537331e-11
4.378757515030059722e+00,1.049999938922748203e-11
4.388777555110220163e+00,1.049999941184948238e-11
4.398797595190380605e+00,1.049999943363360047e-11
4.408817635270541047e+00,1.049999945461087172e-11
4.418837675350701488e+00,1.049999947481117804e-11
4.428857715430861930e+00,1.049999949426330111e-11
4.438877755511021483e+00,1.049999951299494826e-11
4.448897795591181925e+00,1.049999953103280574e-11
4.458917835671342367e+00,1.049999954840257109e-11
4.468937875751502808e+00,1.049999956512899026e-11
4.478957915831663250e+00,1.049999958123588992e-11
4.488977955911823692e+00,1.049999959674621787e-11
4.498997995991984133e+00,1.049999961168206890e-11
4.509018036072143687e+00,1.049999962606471865e-11
4.519038076152304129e+00,1.049999963991466086e-11
4.529058116232464570e+00,1.049999965325162345e-11
4.539078156312625012e+00,1.049999966609460897e-11
4.549098196392785454e+00,1.049999967846190910e-11
4.559118236472945895e+00,1.049999969037114664e-11
4.569138276553106337e+00,1.049999970183928529e-11
4.579158316633266779e+00,1.049999971288266345e-11
4.589178356713426332e+00,1.049999972351701211e-11
4.599198396793586774e+00,1.049999973375748225e-11
4.609218436873747216e+00,1.049999974361866422e-11
4.619238476953907657e+00,1.049999975311460233e-11
4.629258517034068099e+00,1.049999976225882713e-11
4.639278557114228541e+00,1.049999977106436508e-11
4.649298597194388982e+00,1.049999977954376123e-11
4.659318637274548536e+00,1.049999978770909370e-11
4.669338677354708977e+00,1.049999979557199795e-11
4.679358717434869419e+00,1.049999980314367001e-11
4.689378757515029861e+00,1.049999981043490198e-11
4.699398797595190302e+00,1.049999981745607888e-11
4.709418837675350744e+00,1.049999982421720279e-11
4.719438877755511186e+00,1.049999983072790585e-11
4.729458917835670739e+00,1.049999983699746314e-11
4.739478957915831181e+00,1.049999984303480563e-11
4.749498997995991623e+00,1.049999984884853632e-11
4.759519038076152064e+00,1.049999985444693510e-11
4.769539078156312506e+00,1.049999985983797811e-11
4.779559118236472948e+00,1.049999986502934748e-11
4.789579158316633389e+00,1.049999987002843613e-11
4.799599198396793831e+00,1.049999987484236718e-11
4.809619238476953385e+00,1.049999987947799881e-11
4.819639278557113826e+00,1.049999988394193230e-11
4.829659318637274268e+00,1.049999988824053145e-11
4.839679358717434710e+00,1.049999989237991610e-11
4.849699398797595151e+00,1.049999989636598477e-11
4.859719438877755593e+00,1.049999990020441785e-11
4.869739478957916035e+00,1.049999990390068088e-11
4.879759519038075588e+00,1.049999990746003906e-11
4.889779559118236030e+00,1.049999991088756532e-11
4.899799599198396471e+00,1.049999991418814198e-11
4.909819639278556913e+00,1.049999991736647039e-11
4.919839679358717355e+00,1.049999992042707905e-11
4.929859719438877796e+00,1.049999992337432842e-11
4.939879759519038238e+00,1.049999992621241580e-11
4.949899799599197792e+00,1.049999992894538500e-11
4.959919839679358233e+00,1.049999993157713120e-11
4.969939879759518675e+00,1.049999993411140096e-11
4.979959919839679117e+00,1.049999993655180348e-11
4.989979959919839558e+00,1.049999993890182037e-11
5.000000000000000000e+00,1.049999994116479589e-11
