Time,MSD
4.004004004004004358e+00,1.499999999568397180e-12
4.014014014014014364e+00,1.499999999591447973e-12
4.024024024024024371e+00,1.499999999613267487e-12
4.034034034034034377e+00,1.499999999633921557e-12
4.044044044044044384e+00,1.499999999653472786e-12
4.054054054054054390e+00,1.499999999671979741e-12
4.064064064064064397e+00,1.499999999689498360e-12
4.074074074074074403e+00,1.499999999706081352e-12
4.084084084084084409e+00,1.499999999721778599e-12
4.094094094094094416e+00,1.499999999736637558e-12
4.104104104104104422e+00,1.499999999750703061e-12
4.114114114114114429e+00,1.499999999764017115e-12
4.124124124124124435e+00,1.499999999776620310e-12
4.134134134134134442e+00,1.499999999788550411e-12
4.144144144144144448e+00,1.499999999799843163e-12
4.154154154154154455e+00,1.499999999810532897e-12
4.164164164164164461e+00,1.499999999820651926e-12
4.174174174174174468e+00,1.499999999830230338e-12
4.184184184184184474e+00,1.499999999839297417e-12
4.194194194194194480e+00,1.499999999847880021e-12
4.204204204204204487e+00,1.499999999856004203e-12
4.214214214214214493e+00,1.499999999863694600e-12
4.224224224224224500e+00,1.499999999870974234e-12
4.234234234234234506e+00,1.499999999877865117e-12
4.244244244244244513e+00,1.499999999884388050e-12
4.254254254254254519e+00,1.499999999890562420e-12
4.264264264264264526e+00,1.499999999896407210e-12
4.274274274274274532e+00,1.499999999901939788e-12
4.284284284284284539e+00,1.499999999907177118e-12
4.294294294294294545e+00,1.499999999912134345e-12
4.304304304304304551e+00,1.499999999916827020e-12
4.314314314314314558e+00,1.499999999921269077e-12
4.324324324324324564e+00,1.499999999925473844e-12
4.334334334334334571e+00,1.499999999929454045e-12
4.344344344344344577e+00,1.499999999933221594e-12
4.354354354354354584e+00,1.499999999936788205e-12
4.364364364364364590e+00,1.499999999940164176e-12
4.374374374374374597e+00,1.499999999943359807e-12
4.384384384384384603e+00,1.499999999946384792e-12
4.394394394394394610e+00,1.499999999949248219e-12
4.404404404404404616e+00,1.499999999951958770e-12
4.414414414414414622e+00,1.499999999954524524e-12
4.424424424424424629e+00,1.499999999956953156e-12
4.434434434434434635e+00,1.499999999959252136e-12
4.444444444444444642e+00,1.499999999961428534e-12
4.454454454454454648e+00,1.499999999963488407e-12
4.464464464464464655e+00,1.499999999965438421e-12
4.474474474474474661e+00,1.499999999967284229e-12
4.484484484484484668e+00,1.499999999969031487e-12
4.494494494494494674e+00,1.499999999970685646e-12
4.504504504504504681e+00,1.499999999972251150e-12
4.514514514514514687e+00,1.499999999973733047e-12
4.524524524524524693e+00,1.499999999975135983e-12
4.534534534534534700e+00,1.499999999976463995e-12
4.544544544544544706e+00,1.499999999977720922e-12
4.554554554554554713e+00,1.499999999978910802e-12
4.564564564564564719e+00,1.499999999980037068e-12
4.574574574574574726e+00,1.499999999981103154e-12
4.584584584584584732e+00,1.499999999982112492e-12
4.594594594594594739e+00,1.499999999983067910e-12
4.604604604604604745e+00,1.499999999983972033e-12
4.614614614614614752e+00,1.499999999984828294e-12
4.624624624624624758e+00,1.499999999985638511e-12
4.634634634634634764e+00,1.499999999986405511e-12
4.644644644644644771e+00,1.499999999987131515e-12
4.654654654654654777e+00,1.499999999987818948e-12
4.664664664664664784e+00,1.499999999988469423e-12
4.674674674674674790e+00,1.499999999989085164e-12
4.684684684684684797e+00,1.499999999989668189e-12
4.694694694694694803e+00,1.499999999990219912e-12
4.704704704704704810e+00,1.499999999990742353e-12
4.714714714714714816e+00,1.499999999991236722e-12
4.724724724724724823e+00,1.499999999991704839e-12
4.734734734734734829e+00,1.499999999992147913e-12
4.744744744744744835e+00,1.499999999992567158e-12
4.754754754754754842e+00,1.499999999992964189e-12
4.764764764764764848e+00,1.499999999993340015e-12
4.774774774774774855e+00,1.499999999993695646e-12
4.784784784784784861e+00,1.499999999994032294e-12
4.794794794794794868e+00,1.499999999994351170e-12
4.804804804804804874e+00,1.499999999994652679e-12
4.814814814814814881e+00,1.499999999994938234e-12
4.824824824824824887e+00,1.499999999995208845e-12
4.834834834834834894e+00,1.499999999995464512e-12
4.844844844844844900e+00,1.499999999995706850e-12
4.854854854854854906e+00,1.499999999995936263e-12
4.864864864864864913e+00,1.499999999996153156e-12
4.874874874874874919e+00,1.499999999996358739e-12
4.884884884884884926e+00,1.499999999996553216e-12
4.894894894894894932e+00,1.499999999996737191e-12
4.904904904904904939e+00,1.499999999996911674e-12
4.914914914914914945e+00,1.499999999997076464e-12
4.924924924924924952e+00,1.499999999997232570e-12
4.934934934934934958e+00,1.499999999997380396e-12
4.944944944944944965e+00,1.499999999997520347e-12
4.954954954954954971e+00,1.499999999997652825e-12
4.964964964964964977e+00,1.499999999997778235e-12
4.974974974974974984e+00,1.499999999997896778e-12
4.984984984984984990e+00,1.499999999998009264e-12
4.994994994994994997e+00,1.499999999998115690e-12
5.005005005005005003e+00,1.499999999998216261e-12
5.015015015015015010e+00,1.499999999998311378e-12
5.025025025025025016e+00,1.499999999998401649e-12
5.035035035035035023e+00,1.499999999998487073e-12
5.045045045045045029e+00,1.499999999998567853e-12
5.055055055055055035e+00,1.499999999998644391e-12
5.065065065065065042e+00,1.499999999998716891e-12
5.075075075075075048e+00,1.499999999998785149e-12
5.085085085085085055e+00,1.499999999998850177e-12
5.095095095095095061e+00,1.499999999998911569e-12
5.105105105105105068e+00,1.499999999998969730e-12
5.115115115115115074e+00,1.499999999999024862e-12
5.125125125125125081e+00,1.499999999999076763e-12
5.135135135135135087e+00,1.499999999999126038e-12
5.145145145145145094e+00,1.499999999999172890e-12
5.155155155155155100e+00,1.499999999999217117e-12
5.165165165165165106e+00,1.499999999999258920e-12
5.175175175175175113e+00,1.499999999999298502e-12
5.185185185185185119e+00,1.499999999999336064e-12
5.195195195195195126e+00,1.499999999999371405e-12
5.205205205205205132e+00,1.499999999999405131e-12
5.215215215215215139e+00,1.499999999999436837e-12
5.225225225225225145e+00,1.499999999999466927e-12
5.235235235235235152e+00,1.499999999999495402e-12
5.245245245245245158e+00,1.499999999999522261e-12
5.255255255255255165e+00,1.499999999999547908e-12
5.265265265265265171e+00,1.499999999999572142e-12
5.275275275275275177e+00,1.499999999999594962e-12
5.285285285285285184e+00,1.499999999999616571e-12
5.295295295295295190e+00,1.499999999999636968e-12
5.305305305305305197e+00,1.499999999999656557e-12
5.315315315315315203e+00,1.499999999999674934e-12
5.325325325325325210e+00,1.499999999999692100e-12
5.335335335335335216e+00,1.499999999999708659e-12
5.345345345345345223e+00,1.499999999999724209e-12
5.355355355355355229e+00,1.499999999999738952e-12
5.365365365365365236e+00,1.499999999999752886e-12
5.375375375375375242e+00,1.499999999999766215e-12
5.385385385385385248e+00,1.499999999999778533e-12
5.395395395395395255e+00,1.499999999999790448e-12
5.405405405405405261e+00,1.499999999999801757e-12
5.415415415415415268e+00,1.499999999999812259e-12
5.425425425425425274e+00,1.499999999999822356e-12
5.435435435435435281e+00,1.499999999999831848e-12
5.445445445445445287e+00,1.499999999999840935e-12
5.455455455455455294e+00,1.499999999999849417e-12
5.465465465465465300e+00,1.499999999999857293e-12
5.475475475475475307e+00,1.499999999999864967e-12
5.485485485485485313e+00,1.499999999999872237e-12
5.495495495495495319e+00,1.499999999999879104e-12
5.505505505505505326e+00,1.499999999999885566e-12
5.515515515515515332e+00,1.499999999999891625e-12
5.525525525525525339e+00,1.499999999999897481e-12
5.535535535535535345e+00,1.499999999999902934e-12
5.545545545545545352e+00,1.499999999999908184e-12
5.555555555555555358e+00,1.499999999999913233e-12
5.565565565565565365e+00,1.499999999999917676e-12
5.575575575575575371e+00,1.499999999999922119e-12
5.585585585585585378e+00,1.499999999999926360e-12
